Timestamp,Open,High,Low,Close,Volume,CurrencyVolume,TradeAmount,Flag
1764693000000,2.1363,2.1549,2.1355,2.1446,6863,686346,1472878.7339,1
1764692100000,2.1496,2.1496,2.1332,2.1365,12366,1236616,2645937.024,1
1764691200000,2.1542,2.1607,2.1445,2.1496,10162,1016265,2187101.9082,1
1764690300000,2.1518,2.164,2.1487,2.154,11039,1103903,2379856.5661,1
1764689400000,2.1216,2.1614,2.1204,2.1518,16151,1615125,3457146.5601,1
1764688500000,2.1302,2.1478,2.1209,2.1211,18448,1844836,3938699.0051,1
1764687600000,2.0906,2.1378,2.0897,2.1305,16957,1695729,3576040.9504,1
1764686700000,2.0772,2.0921,2.075,2.0919,8322,832213,1733570.2599,1
1764685800000,2.0585,2.0773,2.054,2.0763,7148,714859,1476230.934,1
1764684900000,2.0515,2.0651,2.0495,2.0577,4836,483687,994750.2223,1
1764684000000,2.0433,2.0551,2.0391,2.0513,4117,411784,843514.7043,1
1764683100000,2.039,2.0462,2.0371,2.0434,2193,219396,447829.411,1
1764682200000,2.0405,2.0436,2.0382,2.0395,1772,177239,361687.3117,1
1764681300000,2.0413,2.047,2.0393,2.0407,3194,319499,652902.7122,1
1764680400000,2.039,2.0449,2.0326,2.0405,1590,159007,324044.2751,1
1764679500000,2.0297,2.0395,2.0264,2.0395,1544,154449,314036.8126,1
1764678600000,2.0323,2.0343,2.0251,2.03,1728,172822,350689.0588,1
1764677700000,2.0358,2.0381,2.0289,2.0323,1672,167201,339877.4502,1
1764676800000,2.035,2.0411,2.034,2.0354,1218,121866,248364.2572,1
1764675900000,2.0334,2.0407,2.0327,2.0352,1293,129358,263449.471,1
1764675000000,2.0361,2.0378,2.0326,2.0334,2171,217147,441752.9413,1
1764674100000,2.0266,2.0362,2.0257,2.0362,1856,185677,376886.8104,1
1764673200000,2.0267,2.0294,2.0239,2.0266,1448,144830,293519.5,1
1764672300000,2.0186,2.0383,2.0186,2.0267,3233,323301,655802.589,1
1764671400000,2.0128,2.0188,2.0114,2.0182,712,71288,143549.8855,1
1764670500000,2.0144,2.0163,2.0115,2.0118,816,81612,164327.857,1
1764669600000,2.011,2.0173,2.011,2.0145,1071,107120,215813.4184,1
1764668700000,2.0091,2.0136,2.0079,2.0116,1500,150075,301763.6266,1
1764667800000,2.0161,2.0162,2.0091,2.0091,1180,118080,237605.995,1
1764666900000,2.01,2.0189,2.0082,2.016,1293,129306,260260.6146,1
1764666000000,2.0011,2.0163,2.0011,2.0107,1997,199710,401574.4728,1
1764665100000,2.0029,2.0104,1.9994,2.0015,1180,118031,236481.7874,1
1764664200000,1.998,2.0057,1.9941,2.0017,1420,142076,284038.8299,1
1764663300000,2.0057,2.0067,1.9935,1.998,2675,267503,534464.6322,1
1764662400000,2.0159,2.0163,2.0036,2.0062,1831,183101,367980.7144,1
1764661500000,2.0132,2.0172,2.0115,2.016,1013,101313,204007.2327,1
1764660600000,2.0134,2.0138,2.0091,2.0128,960,96018,193146.7944,1
1764659700000,2.0164,2.018,2.0127,2.0128,1787,178798,360354.4317,1
1764658800000,2.0225,2.023,2.0156,2.0164,1423,142332,287436.3295,1
1764657900000,2.0209,2.0253,2.0195,2.0225,1219,121982,246658.2548,1
1764657000000,2.0143,2.0222,2.0138,2.0209,1114,111477,224962.8134,1
1764656100000,2.013,2.0165,2.0103,2.014,1123,112340,226171.8124,1
1764655200000,2.0152,2.0154,2.0081,2.0132,1220,122051,245534.6031,1
1764654300000,2.0119,2.0179,2.011,2.0152,1481,148126,298272.3969,1
1764653400000,2.0111,2.0127,2.0084,2.0115,1274,127481,256296.5624,1
1764652500000,2.0146,2.0169,2.011,2.0111,1611,161121,324507.4151,1
1764651600000,2.014,2.0195,2.0092,2.0147,2320,232051,467270.6144,1
1764650700000,2.0191,2.0224,2.0133,2.0141,2254,225499,455111.6848,1
1764649800000,2.0185,2.019,2.0153,2.0189,1143,114382,230700.4691,1
1764648900000,2.0214,2.0254,2.0183,2.0185,1997,199732,403789.8732,1
1764648000000,2.0194,2.0267,2.0194,2.0224,2489,248907,503665.4944,1
1764647100000,2.0243,2.0252,2.0184,2.0194,3393,339345,685834.8776,1
1764646200000,2.0047,2.0243,2.0011,2.0243,3488,348859,701579.4626,1
1764645300000,2.0176,2.0181,2.0022,2.0045,3675,367504,737768.0962,1
1764644400000,2.0207,2.0209,2.0138,2.0179,1321,132199,266623.9773,1
1764643500000,2.0259,2.03,2.0194,2.0201,1453,145383,294218.348,1
1764642600000,2.0237,2.0305,2.0216,2.0259,1940,194096,393344.9322,1
1764641700000,2.0198,2.0293,2.0198,2.0241,3083,308386,624911.0212,1
1764640800000,2.0167,2.0201,2.0082,2.0196,5454,545463,1097923.2295,1
1764639900000,2.0228,2.0231,2.0161,2.0161,2192,219286,442714.0449,1
1764639000000,2.0246,2.0274,2.0188,2.0222,2822,282233,571189.4342,1
1764638100000,2.0265,2.0294,2.0193,2.0245,4210,421034,852352.6807,1
1764637200000,2.0203,2.0435,2.0157,2.0265,5567,556763,1130055.7298,1
1764636300000,2.0145,2.0264,2.0144,2.0213,1964,196440,396953.7039,1
1764635400000,2.0155,2.0243,2.0116,2.0147,3360,336060,678278.7177,1
1764634500000,2.0225,2.0247,2.0131,2.0152,4513,451354,910998.0126,1
1764633600000,2.0281,2.0299,2.0207,2.0207,2051,205108,415531.5976,1
1764632700000,2.0323,2.0323,2.0283,2.0288,2514,251430,510316.1216,1
1764631800000,2.0404,2.0424,2.0309,2.0314,1911,191169,389393.6317,1
1764630900000,2.0312,2.0403,2.0312,2.0401,1439,143929,293198.4684,1
1764630000000,2.0317,2.0422,2.0303,2.031,2039,203986,415215.5267,1
1764629100000,2.0344,2.0416,2.0316,2.0319,4403,440361,897447.0617,1
1764628200000,2.0292,2.0356,2.0234,2.0345,2104,210458,427354.3147,1
1764627300000,2.0203,2.0303,2.0192,2.0296,2250,225045,455870.7692,1
1764626400000,2.0262,2.0327,2.0171,2.02,3942,394245,798025.2579,1
1764625500000,2.0313,2.0321,2.0202,2.026,3816,381608,772864.9771,1
1764624600000,2.0256,2.0435,2.0256,2.0313,3039,303968,618757.9609,1
1764623700000,2.0128,2.0335,2.0101,2.0256,5708,570822,1155358.8077,1
1764622800000,2.0102,2.0224,2.0093,2.0127,5034,503440,1014757.0129,1
1764621900000,2.0162,2.0255,2.0091,2.0106,9213,921367,1858926.5725,1
1764621000000,2.0052,2.016,2.0042,2.016,3318,331801,666526.1562,1
1764620100000,2.0122,2.0128,2.0041,2.0048,2947,294701,591700.5163,1
1764619200000,1.9922,2.0216,1.9922,2.0123,20743,2074301,4170812.7789,1
1764618300000,1.9894,1.9965,1.9883,1.9929,6619,661957,1318530.9669,1
1764617400000,1.9891,1.9992,1.9858,1.9888,6261,626117,1245995.6721,1
1764616500000,2.0011,2.0021,1.9887,1.9892,2511,251126,500785.1201,1
1764615600000,2.0028,2.0037,1.9939,2.0003,4313,431397,862504.1623,1
1764614700000,1.9963,2.0082,1.9927,2.0032,7282,728262,1455348.1613,1
1764613800000,2.0045,2.0045,1.9946,1.9963,5971,597188,1193578.1579,1
1764612900000,2.0066,2.0116,2.0013,2.0042,2333,233338,468168.0959,1
1764612000000,1.9937,2.009,1.9936,2.0068,2507,250737,501423.5201,1
1764611100000,2.0015,2.0033,1.9938,1.9938,2279,227905,455428.3624,1
1764610200000,2.0007,2.0016,1.9869,2.0016,3743,374318,746776.1107,1
1764609300000,1.992,2.0034,1.9878,2.0007,4772,477221,951404.1405,1
1764608400000,1.9903,2.0031,1.99,1.9912,5726,572604,1143363.9623,1
1764607500000,1.9947,1.9992,1.9855,1.9901,5746,574629,1143583.2326,1
1764606600000,1.9936,2.0058,1.9859,1.995,4954,495403,989673.9222,1
1764605700000,1.9921,1.9978,1.986,1.9937,3223,322341,642180.637,1
1764604800000,2.006,2.0091,1.9875,1.9914,7232,723237,1443756.4735,1
1764603900000,1.9871,2.0194,1.982,2.0058,8657,865744,1734801.056,1
1764603000000,2.0051,2.0061,1.9845,1.986,12145,1214548,2422696.2781,1
1764602100000,2.0147,2.0242,2.0045,2.0059,6269,626907,1262538.6596,1
1764601200000,2.0313,2.034,2.0142,2.0146,3035,303583,614757.9458,1
1764600300000,2.03,2.0385,2.0251,2.0305,3643,364333,740073.0832,1
1764599400000,2.0298,2.048,2.0232,2.0306,4852,485296,988378.6014,1
1764598500000,2.0198,2.0295,2.015,2.0295,2048,204868,414385.8425,1
1764597600000,2.0193,2.0242,2.0134,2.0197,3207,320737,647836.1647,1
1764596700000,2.0158,2.0231,2.0081,2.0191,2730,273022,550146.7292,1
1764595800000,2.0193,2.0204,2.0126,2.0156,2423,242361,488551.7791,1
1764594900000,2.0231,2.0259,2.0163,2.0189,2350,235049,474920.0237,1
1764594000000,2.027,2.0364,2.0157,2.0226,4250,425085,860852.6964,1
1764593100000,2.018,2.0334,2.001,2.0269,8575,857511,1730393.616,1
1764592200000,2.0247,2.0287,2.0173,2.0173,3613,361371,730705.2695,1
1764591300000,2.0303,2.0322,2.0234,2.0247,2028,202841,411296.182,1
1764590400000,2.0333,2.0355,2.0253,2.03,3858,385870,783099.9468,1
1764589500000,2.0383,2.0446,2.0308,2.033,1670,167019,340334.1452,1
1764588600000,2.0425,2.0425,2.0374,2.0374,1220,122078,248955.1036,1
1764587700000,2.0378,2.0455,2.0364,2.0424,1181,118186,241085.3217,1
1764586800000,2.0412,2.045,2.0353,2.0378,1363,136361,278134.7391,1
1764585900000,2.0394,2.0434,2.0381,2.0411,760,76052,155223.4766,1
1764585000000,2.0396,2.0433,2.0381,2.0394,868,86863,177230.2593,1
1764584100000,2.0374,2.041,2.036,2.0393,829,82917,169050.5962,1
1764583200000,2.0456,2.0477,2.0372,2.0374,1131,113131,231139.2821,1
1764582300000,2.0522,2.0523,2.044,2.0453,906,90661,185703.2581,1
1764581400000,2.0452,2.0529,2.0436,2.0525,997,99762,204287.2081,1
1764580500000,2.0461,2.0504,2.0416,2.0454,1645,164507,336447.8968,1
1764579600000,2.0552,2.0593,2.046,2.0462,3858,385811,791668.6728,1
1764578700000,2.0537,2.0569,2.0521,2.0552,1522,152260,312770.6084,1
1764577800000,2.0511,2.0548,2.0461,2.0532,1952,195201,400291.8181,1
1764576900000,2.0504,2.0561,2.0475,2.051,1430,143088,293606.2338,1
1764576000000,2.0548,2.0582,2.0498,2.0504,2445,244531,502384.978,1
1764575100000,2.0501,2.0575,2.0501,2.0552,1906,190601,391517.2672,1
1764574200000,2.0411,2.0514,2.0386,2.0501,2062,206279,421977.1166,1
1764573300000,2.0391,2.0424,2.0316,2.0417,2015,201546,410870.0682,1
1764572400000,2.0458,2.0469,2.0356,2.0399,9260,926048,1888331.7478,1
1764571500000,2.0431,2.0487,2.0391,2.0457,7466,746681,1524951.5652,1
1764570600000,2.033,2.0437,2.0304,2.0433,1950,195073,397608.4887,1
1764569700000,2.0339,2.0348,2.0265,2.033,2254,225451,457818.1083,1
1764568800000,2.0282,2.0373,2.0274,2.0349,2597,259777,528371.2397,1
1764567900000,2.0187,2.03,2.0187,2.0266,2046,204691,414779.7731,1
1764567000000,2.0316,2.0319,2.0158,2.0187,3448,344831,696971.7306,1
1764566100000,2.0259,2.0322,2.0189,2.0317,3352,335232,678199.9788,1
1764565200000,2.0288,2.0359,2.025,2.0265,8429,842974,1711280.3601,1
1764564300000,2.0335,2.0381,2.0281,2.0287,8629,862955,1755966.2715,1
1764563400000,2.034,2.0369,2.0271,2.0341,4090,409087,831368.6258,1
1764562500000,2.0361,2.0455,2.033,2.0333,11018,1101861,2244161.6267,1
1764561600000,2.0489,2.0534,2.0361,2.0361,6572,657230,1341758.6828,1
1764560700000,2.0529,2.0553,2.0437,2.0486,1991,199179,407944.7081,1
1764559800000,2.0512,2.053,2.0404,2.053,6787,678704,1388681.8934,1
1764558900000,2.0558,2.0595,2.049,2.0515,10048,1004882,2063308.4391,1
1764558000000,2.0635,2.064,2.0514,2.056,14478,1447875,2979328.1348,1
1764557100000,2.0679,2.0682,2.0553,2.063,4624,462490,953269.633,1
1764556200000,2.0712,2.0761,2.0628,2.0679,11931,1193155,2469389.4517,1
1764555300000,2.0803,2.0834,2.0711,2.0718,2490,249090,517590.1175,1
1764554400000,2.077,2.0873,2.0738,2.0806,7665,766588,1594070.582,1
1764553500000,2.0809,2.0843,2.0756,2.0769,7581,758123,1576009.6646,1
1764552600000,2.0732,2.0871,2.0727,2.0809,3578,357830,744591.3713,1
1764551700000,2.0778,2.0896,2.0729,2.0738,5633,563352,1172950.9223,1
1764550800000,2.0564,2.0922,2.0564,2.0786,15786,1578675,3279014.4468,1
1764549900000,2.0827,2.085,2.0566,2.0566,15980,1598055,3304509.206,1
1764549000000,2.0948,2.1025,2.072,2.0828,17187,1718785,3583541.5684,1
1764548100000,2.1135,2.1176,2.0939,2.0942,16530,1653093,3485768.4199,1
1764547200000,2.1536,2.1598,2.1087,2.1143,22954,2295432,4877603.9888,1
1764546300000,2.1656,2.171,2.1496,2.1539,6516,651660,1406126.7433,1
1764545400000,2.1681,2.1708,2.1616,2.166,3093,309326,669864.6055,1
1764544500000,2.1771,2.1771,2.1666,2.1688,3669,366939,796855.1387,1
1764543600000,2.1921,2.1924,2.176,2.1765,2771,277188,605141.7475,1
1764542700000,2.1865,2.1931,2.1822,2.1914,6001,600190,1310831.0886,1
1764541800000,2.189,2.191,2.1849,2.1865,6214,621402,1360554.6013,1
1764540900000,2.1926,2.1953,2.1896,2.19,1413,141320,309720.7701,1
1764540000000,2.1852,2.1946,2.1843,2.1934,1039,103976,227605.3756,1
1764539100000,2.1848,2.1886,2.1841,2.1852,897,89750,196222.9406,1
1764538200000,2.1882,2.1897,2.1847,2.1864,2219,221976,485378.9377,1
1764537300000,2.1909,2.192,2.1766,2.1876,4658,465869,1016514.3826,1
1764536400000,2.1948,2.1948,2.186,2.1902,962,96290,210959.7647,1
1764535500000,2.189,2.1962,2.1887,2.1952,645,64507,141439.591,1
1764534600000,2.1919,2.1934,2.187,2.1896,2140,214071,469174.7585,1
1764533700000,2.2009,2.2012,2.1914,2.1923,894,89475,196448.045,1
1764532800000,2.1981,2.2025,2.1967,2.2009,1168,116885,257146.1391,1
1764531900000,2.1987,2.2005,2.1968,2.1981,855,85523,188084.6559,1
1764531000000,2.199,2.202,2.195,2.1991,547,54754,120354.6302,1
1764530100000,2.2007,2.2027,2.1969,2.199,1219,121939,268276.8714,1
1764529200000,2.2017,2.2058,2.2007,2.2007,685,68588,151123.0529,1
1764528300000,2.2005,2.2048,2.2,2.202,606,60662,133647.8496,1
1764527400000,2.1988,2.2039,2.1978,2.2005,1317,131796,290264.3155,1
1764526500000,2.1976,2.2009,2.1945,2.1992,803,80389,176623.1844,1
1764525600000,2.2005,2.2017,2.1951,2.197,1832,183236,402778.6776,1
1764524700000,2.2035,2.2049,2.1979,2.201,1807,180790,398341.2832,1
1764523800000,2.1964,2.2066,2.1964,2.2036,3801,380188,836134.8931,1
1764522900000,2.1979,2.2001,2.1955,2.1964,1188,118867,261234.5089,1
1764522000000,2.2083,2.2088,2.1959,2.1978,1539,153973,338958.2482,1
1764521100000,2.2033,2.2142,2.2025,2.2082,3217,321713,710811.3103,1
1764520200000,2.2048,2.2064,2.2017,2.2034,3578,357846,788858.4673,1
1764519300000,2.1979,2.2064,2.196,2.2047,2944,294465,648828.1632,1
1764518400000,2.1958,2.1993,2.195,2.1978,1864,186466,409720.9567,1
1764517500000,2.189,2.1962,2.1882,2.1958,1649,164998,361686.5264,1
1764516600000,2.1923,2.1923,2.1862,2.1892,1521,152106,332767.763,1
1764515700000,2.1866,2.1949,2.1852,2.1923,884,88405,193681.4007,1
1764514800000,2.1932,2.1932,2.1843,2.1867,1400,140097,306607.9577,1
1764513900000,2.1897,2.1934,2.1877,2.1931,3008,300807,658904.2432,1
1764513000000,2.1976,2.1988,2.1877,2.1897,2583,258348,566106.5587,1
1764512100000,2.2021,2.2026,2.1973,2.1976,1457,145778,320588.7023,1
1764511200000,2.2043,2.2046,2.1975,2.2021,1708,170860,375970.5692,1
1764510300000,2.2025,2.205,2.1986,2.2039,2186,218642,481454.715,1
1764509400000,2.2023,2.2067,2.1993,2.2025,2628,262810,579023.3653,1
1764508500000,2.1917,2.2049,2.1917,2.2024,2231,223186,491139.5406,1
1764507600000,2.196,2.1971,2.1917,2.1917,956,95685,209902.0034,1
1764506700000,2.1975,2.2011,2.1931,2.196,1052,105216,231119.5839,1
1764505800000,2.1899,2.1979,2.1892,2.1969,1047,104701,229610.2391,1
1764504900000,2.1889,2.1932,2.1889,2.1899,1352,135294,296457.4027,1
1764504000000,2.1869,2.1893,2.1833,2.1893,1230,123075,269127.4822,1
1764503100000,2.1847,2.1875,2.1822,2.1864,773,77356,169027.4004,1
1764502200000,2.1874,2.1876,2.181,2.1856,3051,305108,666279.8272,1
1764501300000,2.1879,2.1899,2.1856,2.1874,885,88558,193669.0187,1
1764500400000,2.1879,2.1913,2.1863,2.1873,797,79753,174550.6813,1
1764499500000,2.1884,2.1912,2.1863,2.1886,946,94693,207211.2503,1
1764498600000,2.1944,2.1947,2.1878,2.1884,1294,129407,283577.8872,1
1764497700000,2.1911,2.1945,2.1905,2.1945,610,61018,133795.4683,1
1764496800000,2.1945,2.1959,2.1897,2.1911,1225,122500,268642.8521,1
1764495900000,2.194,2.1961,2.1899,2.1958,702,70299,154168.483,1
1764495000000,2.1922,2.1945,2.1891,2.194,703,70304,154072.5519,1
1764494100000,2.1928,2.1959,2.19,2.1922,1094,109489,240087.7361,1
1764493200000,2.1903,2.1969,2.188,2.1938,1962,196272,430036.9538,1
1764492300000,2.1932,2.1956,2.1891,2.19,2131,213148,467279.7089,1
1764491400000,2.1998,2.2013,2.1903,2.1935,1766,176651,387641.1775,1
1764490500000,2.1951,2.209,2.1927,2.2,1796,179666,395752.8167,1
1764489600000,2.1976,2.1979,2.193,2.1946,980,98092,215313.6927,1
1764488700000,2.1956,2.2004,2.1952,2.1976,777,77705,170787.7587,1
1764487800000,2.1967,2.1998,2.1952,2.1956,622,62234,136754.132,1
1764486900000,2.1955,2.1977,2.1937,2.1975,436,43621,95788.1419,1
1764486000000,2.1937,2.1955,2.1909,2.1955,729,72937,159925.2627,1
1764485100000,2.1973,2.1973,2.1928,2.1937,1268,126827,278283.7225,1
1764484200000,2.1956,2.1991,2.1954,2.1973,460,46067,101219.3153,1
1764483300000,2.1913,2.1954,2.19,2.1952,421,42150,92422.7287,1
1764482400000,2.194,2.1966,2.19,2.1915,1093,109307,239798.5271,1
1764481500000,2.1927,2.1958,2.1923,2.194,781,78109,171384.4075,1
1764480600000,2.1913,2.1952,2.1913,2.1941,1032,103261,226536.0024,1
1764479700000,2.1958,2.1971,2.1901,2.1911,1084,108461,237779.3278,1
1764478800000,2.1979,2.1979,2.1948,2.196,2068,206898,454471.2689,1
1764477900000,2.1969,2.1989,2.1962,2.1979,415,41553,91311.827,1
1764477000000,2.198,2.1997,2.1962,2.1969,933,93316,205124.9484,1
1764476100000,2.2048,2.2051,2.1973,2.1973,1180,118098,260079.4468,1
1764475200000,2.2057,2.2085,2.2037,2.2048,2093,209394,461996.5675,1
1764474300000,2.2081,2.2082,2.2027,2.2053,1359,135920,299745.6841,1
1764473400000,2.1963,2.2115,2.1963,2.2078,6864,686489,1516206.8248,1
1764472500000,2.193,2.1978,2.1866,2.1962,2860,286072,627626.9264,1
1764471600000,2.1971,2.1985,2.1921,2.1928,1390,139009,305100.2581,1
1764470700000,2.1986,2.201,2.1948,2.197,6254,625421,1375671.1631,1
1764469800000,2.2019,2.2032,2.1972,2.1988,750,75077,165114.9541,1
1764468900000,2.2098,2.2104,2.2005,2.2019,948,94848,209084.3527,1
1764468000000,2.2046,2.2114,2.2046,2.2105,2182,218254,482025.6415,1
1764467100000,2.2059,2.2078,2.2037,2.2046,1052,105263,232118.7881,1
1764466200000,2.2022,2.2097,2.2022,2.2059,785,78533,173315.9422,1
1764465300000,2.2056,2.2082,2.2002,2.2026,816,81679,180093.7761,1
1764464400000,2.1979,2.2071,2.1968,2.2053,1507,150726,332246.0402,1
1764463500000,2.2001,2.2006,2.1979,2.1983,361,36164,79534.4708,1
1764462600000,2.2,2.2024,2.1965,2.2001,1500,150063,330005.0745,1
1764461700000,2.2037,2.2038,2.1994,2.2002,6270,627003,1380762.8766,1
1764460800000,2.1991,2.204,2.1978,2.2038,2471,247190,544090.7649,1
1764459900000,2.2,2.2036,2.1983,2.1991,5478,547899,1206014.2995,1
1764459000000,2.1998,2.202,2.1989,2.2003,674,67435,148398.3429,1
1764458100000,2.1978,2.2046,2.1975,2.1998,5871,587118,1291215.9808,1
1764457200000,2.2003,2.2027,2.1954,2.1978,6812,681285,1498292.4423,1
1764456300000,2.2073,2.2081,2.1992,2.2003,1705,170577,375762.1047,1
1764455400000,2.1998,2.2073,2.199,2.2073,1473,147334,324631.6789,1
1764454500000,2.1975,2.203,2.1967,2.1998,765,76546,168397.3864,1
1764453600000,2.2051,2.2054,2.1968,2.1977,1704,170453,375157.0621,1
1764452700000,2.2063,2.2095,2.2048,2.2051,1554,155451,342949.8887,1
1764451800000,2.2087,2.2109,2.2053,2.2062,1072,107220,236693.9623,1
1764450900000,2.2033,2.2143,2.2031,2.2087,2677,267735,591715.5144,1
1764450000000,2.2078,2.2086,2.2024,2.2032,1564,156408,344948.3044,1
1764449100000,2.1944,2.209,2.1938,2.208,3572,357234,787256.8819,1
1764448200000,2.1919,2.1947,2.1905,2.1944,1889,188963,414324.6945,1
1764447300000,2.187,2.1927,2.1855,2.1919,3462,346268,758198.9634,1
1764446400000,2.193,2.1942,2.1858,2.1868,4057,405726,888232.6785,1
1764445500000,2.1936,2.1962,2.1901,2.192,2065,206548,452784.0292,1
1764444600000,2.2044,2.2054,2.1942,2.1942,1800,180045,395869.1971,1
1764443700000,2.2068,2.2069,2.203,2.2048,1344,134498,296537.312,1
1764442800000,2.2,2.212,2.197,2.2064,4421,442166,976541.2689,1
1764441900000,2.2017,2.2029,2.196,2.1994,1949,194972,428793.5271,1
1764441000000,2.1924,2.2029,2.189,2.2015,1960,196080,430498.8522,1
1764440100000,2.1968,2.2009,2.19,2.1925,8005,800536,1757617.1096,1
1764439200000,2.1974,2.2019,2.1886,2.1966,6187,618729,1359527.7378,1
1764438300000,2.2048,2.2074,2.1959,2.1973,2842,284277,625286.8058,1
1764437400000,2.2107,2.2107,2.2002,2.2048,8524,852443,1879423.7172,1
1764436500000,2.2142,2.2193,2.211,2.211,6666,666694,1478352.4261,1
1764435600000,2.2162,2.2177,2.2112,2.2143,7655,765519,1694928.6309,1
1764434700000,2.2105,2.221,2.21,2.2146,2244,224423,497000.3501,1
1764433800000,2.2092,2.2164,2.2073,2.2105,2863,286335,633488.443,1
1764432900000,2.215,2.2196,2.2051,2.2094,2624,262410,580451.1003,1
1764432000000,2.2173,2.219,2.2135,2.2154,2092,209200,463612.4587,1
1764431100000,2.2135,2.2207,2.2109,2.2175,4048,404851,897376.2569,1
1764430200000,2.2123,2.2178,2.2103,2.2135,2267,226704,501754.3346,1
1764429300000,2.2137,2.2196,2.2112,2.2124,3762,376219,833521.4139,1
1764428400000,2.2023,2.2148,2.201,2.2139,3461,346111,764829.1038,1
1764427500000,2.1996,2.2037,2.1961,2.2026,1387,138733,305160.2099,1
1764426600000,2.2057,2.2109,2.1984,2.1994,2140,214009,471764.1895,1
1764425700000,2.1959,2.2057,2.1905,2.2057,2360,236050,519064.9556,1
1764424800000,2.1984,2.1985,2.1925,2.196,2291,229162,502827.5306,1
1764423900000,2.2033,2.2038,2.1982,2.1984,1152,115251,253580.5692,1
1764423000000,2.2078,2.2079,2.1966,2.2033,1449,144910,318919.0884,1
1764422100000,2.2079,2.208,2.202,2.2073,2522,252209,556144.3734,1
1764421200000,2.2121,2.214,2.2064,2.2075,1527,152779,337726.2426,1
1764420300000,2.2161,2.219,2.21,2.2128,4880,488032,1080134.0449,1
1764419400000,2.2055,2.218,2.2031,2.2161,2549,254936,563535.3793,1
1764418500000,2.2087,2.2143,2.2031,2.2063,9290,929077,2050452.8444,1
1764417600000,2.2107,2.2223,2.2053,2.2089,2384,238446,527965.9604,1
1764416700000,2.212,2.212,2.2018,2.2107,7919,791933,1747801.7156,1
1764415800000,2.2019,2.214,2.1968,2.2118,2848,284871,628246.8082,1
1764414900000,2.1909,2.2024,2.1902,2.2014,4502,450209,988744.8167,1
1764414000000,2.1849,2.192,2.1821,2.1909,2732,273202,598138.2856,1
1764413100000,2.1815,2.187,2.1815,2.1858,370,37063,80953.1586,1
1764412200000,2.1841,2.1859,2.1811,2.1815,552,55254,120653.478,1
1764411300000,2.1857,2.1857,2.1777,2.1841,992,99251,216658.8247,1
1764410400000,2.1834,2.1872,2.1801,2.1854,994,99413,217141.0668,1
1764409500000,2.1789,2.1837,2.1789,2.1834,440,44035,96049.9065,1
1764408600000,2.1766,2.1799,2.1761,2.1789,468,46803,101940.427,1
1764407700000,2.1768,2.1792,2.1755,2.1766,559,55915,121745.6661,1
1764406800000,2.1804,2.1827,2.175,2.1768,781,78107,170205.1069,1
1764405900000,2.1796,2.1815,2.1775,2.1804,574,57423,125163.6192,1
1764405000000,2.1761,2.1828,2.173,2.1797,482,48257,105088.6316,1
1764404100000,2.1775,2.1805,2.175,2.1761,662,66200,144189.9283,1
1764403200000,2.1792,2.1817,2.1744,2.1784,688,68878,150009.5513,1
1764402300000,2.1792,2.181,2.1738,2.179,728,72819,158502.7773,1
1764401400000,2.184,2.185,2.1788,2.1792,829,82945,180883.2728,1
1764400500000,2.1816,2.184,2.1796,2.1837,548,54817,119590.8916,1
1764399600000,2.1816,2.1843,2.1779,2.1816,991,99116,216199.3075,1
1764398700000,2.1798,2.1873,2.1782,2.182,1120,112067,244607.7584,1
1764397800000,2.1725,2.1805,2.1649,2.1801,3389,338948,735501.9253,1
1764396900000,2.1815,2.1815,2.1702,2.1736,2347,234753,510069.625,1
1764396000000,2.1804,2.1824,2.1781,2.1815,879,87914,191642.0966,1
1764395100000,2.1833,2.1836,2.1778,2.1792,474,47420,103381.7277,1
1764394200000,2.184,2.1857,2.1813,2.1833,363,36341,79343.9381,1
1764393300000,2.1841,2.1888,2.183,2.184,2906,290625,635714.2004,1
1764392400000,2.1879,2.1879,2.1841,2.1845,412,41217,90083.0095,1
1764391500000,2.1803,2.1885,2.1803,2.1883,448,44887,98042.2604,1
1764390600000,2.1825,2.1834,2.1789,2.1803,435,43582,95074.7425,1
1764389700000,2.1817,2.1839,2.1781,2.1825,727,72704,158638.4561,1
1764388800000,2.1849,2.1849,2.1791,2.1822,748,74829,163316.2459,1
1764387900000,2.1818,2.1851,2.1809,2.1841,702,70248,153335.9252,1
1764387000000,2.1795,2.1851,2.1771,2.1817,3599,359970,785120.7823,1
1764386100000,2.1813,2.1872,2.1791,2.1795,2177,217759,475363.7895,1
1764385200000,2.1785,2.1818,2.1778,2.1811,500,50005,109018.1253,1
1764384300000,2.1748,2.18,2.1727,2.1787,2241,224166,488005.2025,1
1764383400000,2.1793,2.1793,2.1705,2.1748,5490,549035,1192602.0318,1
1764382500000,2.1805,2.1823,2.1788,2.1794,1609,160908,350785.2983,1
1764381600000,2.1765,2.18,2.1741,2.18,459,45958,100043.1546,1
1764380700000,2.1757,2.179,2.1737,2.1765,1456,145661,317063.2902,1
1764379800000,2.1785,2.1794,2.1734,2.1754,1354,135435,294621.0742,1
1764378900000,2.1813,2.1854,2.1777,2.1783,1323,132332,288687.8209,1
1764378000000,2.1798,2.186,2.1791,2.1821,1380,138039,301279.2601,1
1764377100000,2.1811,2.1823,2.1778,2.1799,1184,118497,258242.3564,1
1764376200000,2.184,2.1858,2.1777,2.1812,1877,187705,409695.4509,1
