REQUEST,ORDERS,VW_ORDERS,VW_API_REQUESTS
245,295,245,245
REQUEST,,,,,,,,,,,,,,,
Request,"Order Id","Instrument
Position",Action,State,Price,Size,Leverage,"Request
Type","Margin
Mode","Reduce
Only",Memo,"Broker
ID","Create
Time","Expiry
Time","Update
Time"
029E31375212,00E8DB74ACA2,24597A,A2800A,EDDA999DFB4E,XRP-USDT,20E067,XRP,B52BC7,USDT,E8FCF7,Closed,E8FCF7,Closed,97E74E,canceled,short,sell,B83296,limit,cross,2.95,100,50,0,0,0,0,0,4,4FAE94,normal,BA05F1,user_canceled,9B1ACC,E1A1FA,1,,03E80E,15m,15,"[Info] Orders.Publish: History updated; order imported","2025-10-20 14:17:40.809","2025/10/20 22:17:40.809","2025/10/20 14:49:51.803"
A65052A5D751,00E8DB736F03,24597A,A2800A,EDDA999DFB4E,XRP-USDT,20E067,XRP,B52BC7,USDT,E8FCF7,Closed,E8FCF7,Closed,97E74E,canceled,short,sell,B83296,limit,cross,2.85,1000,50,0,0,0,0,0,4,4FAE94,normal,BA05F1,user_canceled,9B1ACC,E1A1FA,1,,03E80E,15m,15,"[Info] Orders.Publish: History updated; order imported","2025-10-19 05:40:57.785","2025/10/19 13:40:57.785","2025/10/19 05:48:41.280"
169250BF3388,00E8DB7311B1,24597A,A2800A,EDDA999DFB4E,XRP-USDT,20E067,XRP,B52BC7,USDT,E8FCF7,Closed,E8FCF7,Closed,97E74E,canceled,short,sell,B83296,limit,cross,2.85,1000,50,0,0,0,0,0,4,4FAE94,normal,BA05F1,user_canceled,9B1ACC,E1A1FA,1,,03E80E,15m,15,"[Info] Orders.Publish: History updated; order imported","2025-10-18 19:13:15.103","2025/10/19 03:13:15.103","2025/10/18 19:15:47.171"
618557EFB01D,00E8DB731163,24597A,A2800A,EDDA999DFB4E,XRP-USDT,20E067,XRP,B52BC7,USDT,E8FCF7,Closed,E8FCF7,Closed,97E74E,canceled,short,sell,B83296,limit,cross,2.85,1000,50,0,0,0,0,0,4,4FAE94,normal,BA05F1,user_canceled,9B1ACC,E1A1FA,1,,03E80E,15m,15,"[Info] Orders.Publish: History updated; order imported","2025-10-18 19:03:56.751","2025/10/19 03:03:56.751","2025/10/18 19:06:42.455"
E0343B4A002E,00E8DB730F30,24597A,A2800A,EDDA999DFB4E,XRP-USDT,20E067,XRP,B52BC7,USDT,E8FCF7,Closed,E8FCF7,Closed,97E74E,canceled,short,sell,B83296,limit,cross,2.85,1000,50,0,0,0,0,0,4,4FAE94,normal,BA05F1,user_canceled,9B1ACC,E1A1FA,1,,03E80E,15m,15,"[Info] Orders.Publish: History updated; order imported","2025-10-18 18:16:39.318","2025/10/19 02:16:39.318","2025/10/18 18:41:59.999"
90E5989D33AA,00E8DB72F71B,24597A,A2800A,EDDA999DFB4E,XRP-USDT,20E067,XRP,B52BC7,USDT,E8FCF7,Closed,E8FCF7,Closed,97E74E,canceled,short,sell,B83296,limit,cross,2.85,1000,50,0,0,0,0,0,4,4FAE94,normal,BA05F1,user_canceled,9B1ACC,E1A1FA,1,,03E80E,15m,15,"[Info] Orders.Publish: History updated; order imported","2025-10-18 13:48:16.103","2025/10/18 21:48:16.103","2025/10/18 17:59:08.628"
01FD417529FC,00E8DB72F446,24597A,A2800A,EDDA999DFB4E,XRP-USDT,20E067,XRP,B52BC7,USDT,E8FCF7,Closed,E8FCF7,Closed,97E74E,canceled,short,sell,B83296,limit,cross,2.85,1000,50,0,0,0,0,0,4,4FAE94,normal,BA05F1,user_canceled,9B1ACC,E1A1FA,1,,03E80E,15m,15,"[Info] Orders.Publish: History updated; order imported","2025-10-18 13:14:49.760","2025/10/18 21:14:49.760","2025/10/18 13:22:33.534"
76233299515C,00E8DB72EE2D,24597A,A2800A,EDDA999DFB4E,XRP-USDT,20E067,XRP,B52BC7,USDT,E8FCF7,Closed,E8FCF7,Closed,97E74E,canceled,short,sell,B83296,limit,cross,2.85,1000,50,0,0,0,0,0,4,4FAE94,normal,BA05F1,user_canceled,9B1ACC,E1A1FA,1,,03E80E,15m,15,"[Info] Orders.Publish: History updated; order imported","2025-10-18 12:10:30.008","2025/10/18 20:10:30.008","2025/10/18 12:18:13.511"
307734B957A1,00E8DB72EC0C,24597A,A2800A,EDDA999DFB4E,XRP-USDT,20E067,XRP,B52BC7,USDT,E8FCF7,Closed,E8FCF7,Closed,97E74E,canceled,short,sell,B83296,limit,cross,2.85,1000,50,0,0,0,0,0,4,4FAE94,normal,BA05F1,user_canceled,9B1ACC,E1A1FA,1,,03E80E,15m,15,"[Info] Orders.Publish: History updated; order imported","2025-10-18 11:46:14.827","2025/10/18 19:46:14.827","2025/10/18 11:54:45.594"
49631715BB6F,00E8DB72EB68,24597A,A2800A,EDDA999DFB4E,XRP-USDT,20E067,XRP,B52BC7,USDT,E8FCF7,Closed,E8FCF7,Closed,97E74E,canceled,short,sell,B83296,limit,cross,2.85,1000,50,0,0,0,0,0,4,4FAE94,normal,BA05F1,user_canceled,9B1ACC,E1A1FA,1,,03E80E,15m,15,"[Info] Orders.Publish: History updated; order imported","2025-10-18 11:31:12.497","2025/10/18 19:31:12.497","2025/10/18 11:43:51.053"
50085FCD1B3C,00E8DB72E825,24597A,A2800A,EDDA999DFB4E,XRP-USDT,20E067,XRP,B52BC7,USDT,E8FCF7,Closed,E8FCF7,Closed,97E74E,canceled,short,sell,B83296,limit,cross,2.85,1000,50,0,0,0,0,0,4,4FAE94,normal,BA05F1,user_canceled,9B1ACC,E1A1FA,1,,03E80E,15m,15,"[Info] Orders.Publish: History updated; order imported","2025-10-18 11:08:53.086","2025/10/18 19:08:53.086","2025/10/18 11:28:59.938"
87E5C5B08EB7,00E8DB72DD69,24597A,A2800A,EDDA999DFB4E,XRP-USDT,20E067,XRP,B52BC7,USDT,E8FCF7,Closed,E8FCF7,Closed,97E74E,canceled,short,sell,B83296,limit,cross,2.85,1000,50,0,0,0,0,0,4,4FAE94,normal,BA05F1,user_canceled,9B1ACC,E1A1FA,1,,03E80E,15m,15,"[Info] Orders.Publish: History updated; order imported","2025-10-18 09:19:12.219","2025/10/18 17:19:12.219","2025/10/18 11:06:18.829"
E140142BE6EC,00E8DB72CA8F,24597A,A2800A,EDDA999DFB4E,XRP-USDT,20E067,XRP,B52BC7,USDT,E8FCF7,Closed,E8FCF7,Closed,97E74E,canceled,short,sell,B83296,limit,cross,2.85,1000,50,0,0,0,0,0,4,4FAE94,normal,BA05F1,user_canceled,9B1ACC,E1A1FA,1,,03E80E,15m,15,"[Info] Orders.Publish: History updated; order imported","2025-10-18 07:17:07.712","2025/10/18 15:17:07.712","2025/10/18 07:28:55.088"
116E7C38EC68,00E8DB7272A4,24597A,A2800A,EDDA999DFB4E,XRP-USDT,20E067,XRP,B52BC7,USDT,E8FCF7,Closed,E8FCF7,Closed,97E74E,canceled,short,sell,B83296,limit,cross,2.85,1000,50,0,0,0,0,0,4,4FAE94,normal,BA05F1,user_canceled,9B1ACC,E1A1FA,1,,03E80E,15m,15,"[Info] Orders.Publish: History updated; order imported","2025-10-17 13:52:50.040","2025/10/17 21:52:50.040","2025/10/17 13:55:14.738"
E091B8C9981C,00E8DB7108C0,24597A,A2800A,EDDA999DFB4E,XRP-USDT,20E067,XRP,B52BC7,USDT,E8FCF7,Closed,E8FCF7,Closed,97E74E,canceled,short,sell,B83296,limit,cross,3.05,100,50,0,0,0,0,0,4,4FAE94,normal,BA05F1,user_canceled,9B1ACC,E1A1FA,1,,03E80E,15m,15,"[Info] Orders.Publish: History updated; order imported","2025-10-16 12:54:06.409","2025/10/16 20:54:06.409","2025/10/16 15:08:20.267"
5867F3601ACE,00E8DB71075B,24597A,A2800A,EDDA999DFB4E,XRP-USDT,20E067,XRP,B52BC7,USDT,E8FCF7,Closed,E8FCF7,Closed,97E74E,canceled,short,sell,B83296,limit,cross,2.85,1000,50,0,0,0,0,0,4,4FAE94,normal,BA05F1,user_canceled,9B1ACC,E1A1FA,1,,03E80E,15m,15,"[Info] Orders.Publish: History updated; order imported","2025-10-16 12:51:40.931","2025/10/16 20:51:40.931","2025/10/16 15:08:20.261"
A2CB347089EC,00E8DB703DBE,24597A,A2800A,EDDA999DFB4E,XRP-USDT,20E067,XRP,B52BC7,USDT,E8FCF7,Closed,E8FCF7,Closed,97E74E,canceled,short,sell,B83296,limit,cross,2.85,1000,50,0,0,0,0,0,4,4FAE94,normal,BA05F1,user_canceled,9B1ACC,E1A1FA,1,,03E80E,15m,15,"[Info] Orders.Publish: History updated; order imported","2025-10-16 05:29:12.701","2025/10/16 13:29:12.701","2025/10/16 05:38:12.780"
F57658762DF8,00E8DB6FABA4,24597A,A2800A,EDDA999DFB4E,XRP-USDT,20E067,XRP,B52BC7,USDT,E8FCF7,Closed,E8FCF7,Closed,97E74E,canceled,short,sell,B83296,limit,cross,2.85,1000,50,0,0,0,0,0,4,4FAE94,normal,BA05F1,user_canceled,9B1ACC,E1A1FA,1,,03E80E,15m,15,"[Info] Orders.Publish: History updated; order imported","2025-10-15 15:48:03.925","2025/10/15 23:48:03.925","2025/10/15 15:48:32.737"
CFB4EEF2E6D8,00E8DB6EA4D8,24597A,A2800A,EDDA999DFB4E,XRP-USDT,20E067,XRP,B52BC7,USDT,E8FCF7,Closed,E8FCF7,Closed,97E74E,canceled,short,sell,B83296,limit,cross,3.05,1000,50,0,0,0,0,0,4,4FAE94,normal,BA05F1,user_canceled,9B1ACC,E1A1FA,1,,03E80E,15m,15,"[Info] Orders.Publish: History updated; order imported","2025-10-14 22:37:04.282","2025/10/15 06:37:04.282","2025/10/15 10:24:13.733"
A58C003334DE,00E8DB6E8BDC,24597A,A2800A,EDDA999DFB4E,XRP-USDT,20E067,XRP,B52BC7,USDT,E8FCF7,Closed,E8FCF7,Closed,97E74E,canceled,short,sell,B83296,limit,cross,2.85,1000,50,0,0,0,0,0,4,4FAE94,normal,BA05F1,user_canceled,9B1ACC,E1A1FA,1,,03E80E,15m,15,"[Info] Orders.Publish: History updated; order imported","2025-10-14 19:59:58.703","2025/10/15 03:59:58.703","2025/10/14 22:37:03.919"
A71E321291A7,00E8DB6E1C8C,24597A,A2800A,EDDA999DFB4E,XRP-USDT,20E067,XRP,B52BC7,USDT,E8FCF7,Closed,E8FCF7,Closed,97E74E,canceled,short,sell,B83296,limit,cross,2.85,1000,50,0,0,0,0,0,4,4FAE94,normal,BA05F1,user_canceled,9B1ACC,E1A1FA,1,,03E80E,15m,15,"[Info] Orders.Publish: History updated; order imported","2025-10-14 11:03:09.645","2025/10/14 19:03:09.645","2025/10/14 17:17:01.155"
32A42B79AC32,00E8DB6CA49D,24597A,A2800A,EDDA999DFB4E,XRP-USDT,20E067,XRP,B52BC7,USDT,E8FCF7,Closed,E8FCF7,Closed,97E74E,canceled,short,sell,B83296,limit,cross,2.85,100,50,0,0,0,0,0,4,4FAE94,normal,BA05F1,user_canceled,9B1ACC,E1A1FA,1,,03E80E,15m,15,"[Info] Orders.Publish: History updated; order imported","2025-10-13 12:35:07.643","2025/10/13 20:35:07.643","2025/10/13 12:41:53.902"
9C9D60C23450,00E8DB6BE036,24597A,A2800A,EDDA999DFB4E,XRP-USDT,20E067,XRP,B52BC7,USDT,E8FCF7,Closed,E8FCF7,Closed,97E74E,canceled,short,sell,B83296,limit,cross,3.5,100,50,0,0,0,0,0,4,4FAE94,normal,BA05F1,user_canceled,9B1ACC,E1A1FA,1,,03E80E,15m,15,"[Info] Orders.Publish: History updated; order imported","2025-10-13 04:53:46.390","2025/10/13 12:53:46.390","2025/10/13 05:00:32.429"
448DED724226,00E8DB6B6B91,24597A,A2800A,EDDA999DFB4E,XRP-USDT,20E067,XRP,B52BC7,USDT,E8FCF7,Closed,E8FCF7,Closed,97E74E,canceled,short,sell,B83296,limit,cross,3.5,100,50,0,0,0,0,0,4,4FAE94,normal,BA05F1,user_canceled,9B1ACC,E1A1FA,1,,03E80E,15m,15,"[Info] Orders.Publish: History updated; order imported","2025-10-12 19:35:53.665","2025/10/13 03:35:53.665","2025/10/12 19:43:08.699"
D69BB9C29D13,00E8DB65A248,24597A,A2800A,EDDA999DFB4E,XRP-USDT,20E067,XRP,B52BC7,USDT,E8FCF7,Closed,E8FCF7,Closed,97E74E,canceled,short,sell,B83296,limit,cross,2.95,100,50,0,0,0,0,0,4,4FAE94,normal,BA05F1,user_canceled,9B1ACC,E1A1FA,1,,03E80E,15m,15,"[Info] Orders.Publish: History updated; order imported","2025-10-10 08:13:25.008","2025/10/10 16:13:25.008","2025/10/10 12:12:05.813"
9B69D051A00D,00E8DB64AF7D,24597A,A2800A,EDDA999DFB4E,XRP-USDT,20E067,XRP,B52BC7,USDT,E8FCF7,Closed,E8FCF7,Closed,97E74E,canceled,short,sell,B83296,limit,cross,2.95,100,50,0,0,0,0,0,4,4FAE94,normal,BA05F1,user_canceled,9B1ACC,E1A1FA,1,,03E80E,15m,15,"[Info] Orders.Publish: History updated; order imported","2025-10-09 13:35:30.992","2025/10/09 21:35:30.992","2025/10/10 05:49:06.790"
00F06B519851,00E8DB427532,24597A,A2800A,EDDA999DFB4E,XRP-USDT,20E067,XRP,B52BC7,USDT,E8FCF7,Closed,E8FCF7,Closed,97E74E,canceled,short,sell,B83296,limit,cross,2.95,100,50,0,0,0,0,0,4,4FAE94,normal,BA05F1,user_canceled,9B1ACC,E1A1FA,1,,03E80E,15m,15,"[Info] Orders.Publish: History updated; order imported","2025-09-04 00:35:52.642","2025/09/04 08:35:52.642","2025/09/04 00:48:13.237"
00B3CA7353EC,00E8DB426DC9,24597A,A2800A,EDDA999DFB4E,XRP-USDT,20E067,XRP,B52BC7,USDT,E8FCF7,Closed,E8FCF7,Closed,97E74E,canceled,short,sell,B83296,limit,cross,2.95,100,50,0,0,0,0,0,4,4FAE94,normal,BA05F1,user_canceled,9B1ACC,E1A1FA,1,,03E80E,15m,15,"[Info] Orders.Publish: History updated; order imported","2025-09-03 23:06:29.820","2025/09/04 07:06:29.820","2025/09/03 23:07:46.383"
00F036724C36,00E8DB426D21,24597A,A2800A,EDDA999DFB4E,XRP-USDT,20E067,XRP,B52BC7,USDT,E8FCF7,Closed,E8FCF7,Closed,97E74E,canceled,short,sell,B83296,limit,cross,2.95,100,10,0,0,0,0,0,4,4FAE94,normal,BA05F1,user_canceled,9B1ACC,E1A1FA,1,,03E80E,15m,15,"[Info] Orders.Publish: History updated; order imported","2025-09-03 22:58:50.535","2025/09/04 06:58:50.535","2025/09/03 23:00:15.317"
00345EC27790,00E8DB426CDA,24597A,A2800A,EDDA999DFB4E,XRP-USDT,20E067,XRP,B52BC7,USDT,E8FCF7,Closed,E8FCF7,Closed,97E74E,canceled,short,sell,B83296,limit,cross,2.95,100,10,0,0,0,0,0,4,4FAE94,normal,BA05F1,user_canceled,9B1ACC,E1A1FA,1,,03E80E,15m,15,"[Info] Orders.Publish: History updated; order imported","2025-09-03 22:52:38.874","2025/09/04 06:52:38.874","2025/09/03 22:54:26.296"
006BFD05641A,00E8DB426CAA,24597A,A2800A,EDDA999DFB4E,XRP-USDT,20E067,XRP,B52BC7,USDT,E8FCF7,Closed,E8FCF7,Closed,97E74E,canceled,short,sell,B83296,limit,cross,2.95,100,10,0,0,0,0,0,4,4FAE94,normal,BA05F1,user_canceled,9B1ACC,E1A1FA,1,,03E80E,15m,15,"[Info] Orders.Publish: History updated; order imported","2025-09-03 22:47:33.013","2025/09/04 06:47:33.013","2025/09/03 22:49:13.063"
00E31E5182E2,00E8DB426B85,24597A,A2800A,EDDA999DFB4E,XRP-USDT,20E067,XRP,B52BC7,USDT,E8FCF7,Closed,E8FCF7,Closed,97E74E,canceled,short,sell,B83296,limit,cross,2.95,100,10,0,0,0,0,0,4,4FAE94,normal,BA05F1,user_canceled,9B1ACC,E1A1FA,1,,03E80E,15m,15,"[Info] Orders.Publish: History updated; order imported","2025-09-03 22:32:25.909","2025/09/04 06:32:25.909","2025/09/03 22:49:13.065"
009DB20D5024,00E8DB42621D,24597A,A2800A,EDDA999DFB4E,XRP-USDT,20E067,XRP,B52BC7,USDT,E8FCF7,Closed,E8FCF7,Closed,97E74E,canceled,short,sell,B83296,limit,cross,2.95,100,10,0,0,0,0,0,4,4FAE94,normal,BA05F1,user_canceled,9B1ACC,E1A1FA,1,,03E80E,15m,15,"[Info] Orders.Publish: History updated; order imported","2025-09-03 21:10:43.056","2025/09/04 05:10:43.056","2025/09/03 21:12:29.723"
0095BF2B955C,00E8DB42619B,24597A,A2800A,EDDA999DFB4E,XRP-USDT,20E067,XRP,B52BC7,USDT,E8FCF7,Closed,E8FCF7,Closed,97E74E,canceled,short,sell,B83296,limit,cross,2.95,100,10,0,0,0,0,0,4,4FAE94,normal,BA05F1,user_canceled,9B1ACC,E1A1FA,1,,03E80E,15m,15,"[Info] Orders.Publish: History updated; order imported","2025-09-03 21:06:56.179","2025/09/04 05:06:56.179","2025/09/03 21:09:52.666"
00C437230785,00E8DB425FF4,24597A,A2800A,EDDA999DFB4E,XRP-USDT,20E067,XRP,B52BC7,USDT,E8FCF7,Closed,E8FCF7,Closed,97E74E,canceled,short,sell,B83296,limit,cross,2.95,100,10,0,0,0,0,0,4,4FAE94,normal,BA05F1,user_canceled,9B1ACC,E1A1FA,1,,03E80E,15m,15,"[Info] Orders.Publish: History updated; order imported","2025-09-03 20:48:45.609","2025/09/04 04:48:45.609","2025/09/03 20:53:00.483"
001E9022609C,00E8DB425CCB,24597A,A2800A,EDDA999DFB4E,XRP-USDT,20E067,XRP,B52BC7,USDT,E8FCF7,Closed,E8FCF7,Closed,97E74E,canceled,short,sell,B83296,limit,cross,2.95,100,10,0,0,0,0,0,4,4FAE94,normal,BA05F1,user_canceled,9B1ACC,E1A1FA,1,,03E80E,15m,15,"[Info] Orders.Publish: History updated; order imported","2025-09-03 20:25:06.247","2025/09/04 04:25:06.247","2025/09/03 20:28:20.541"
00613BEA8F9C,00E8DB425CCC,24597A,A2800A,EDDA999DFB4E,XRP-USDT,20E067,XRP,B52BC7,USDT,E8FCF7,Closed,E8FCF7,Closed,97E74E,canceled,short,sell,B83296,limit,cross,2.95,100,10,0,0,0,0,0,4,4FAE94,normal,BA05F1,user_canceled,9B1ACC,E1A1FA,1,,03E80E,15m,15,"[Info] Orders.Publish: History updated; order imported","2025-09-03 20:25:06.247","2025/09/04 04:25:06.247","2025/09/03 20:28:21.512"
004791E63BA4,00E8DB423363,24597A,A2800A,EDDA999DFB4E,XRP-USDT,20E067,XRP,B52BC7,USDT,E8FCF7,Closed,E8FCF7,Closed,97E74E,canceled,short,sell,B83296,limit,cross,2.95,100,10,0,0,0,0,0,4,4FAE94,normal,BA05F1,user_canceled,9B1ACC,E1A1FA,1,,03E80E,15m,15,"[Info] Orders.Publish: History updated; order imported","2025-09-03 13:19:06.007","2025/09/03 21:19:06.007","2025/09/03 15:40:28.597"
00AB1458063D,00E8DB423257,24597A,A2800A,EDDA999DFB4E,XRP-USDT,20E067,XRP,B52BC7,USDT,E8FCF7,Closed,E8FCF7,Closed,97E74E,canceled,short,sell,B83296,limit,cross,2.95,100,10,0,0,0,0,0,4,4FAE94,normal,BA05F1,user_canceled,9B1ACC,E1A1FA,1,,03E80E,15m,15,"[Info] Orders.Publish: History updated; order imported","2025-09-03 13:07:40.890","2025/09/03 21:07:40.890","2025/09/03 13:11:24.821"
0092A1D69314,00E8DB422FBC,24597A,A2800A,EDDA999DFB4E,XRP-USDT,20E067,XRP,B52BC7,USDT,E8FCF7,Closed,E8FCF7,Closed,97E74E,canceled,short,sell,B83296,limit,cross,2.95,100,10,0,0,0,0,0,4,4FAE94,normal,BA05F1,user_canceled,9B1ACC,E1A1FA,1,,03E80E,15m,15,"[Info] Orders.Publish: History updated; order imported","2025-09-03 12:42:38.301","2025/09/03 20:42:38.301","2025/09/03 12:49:05.317"
00542DAD1D8A,00E8DB42149C,24597A,A2800A,EDDA999DFB4E,XRP-USDT,20E067,XRP,B52BC7,USDT,E8FCF7,Closed,E8FCF7,Closed,97E74E,canceled,short,sell,B83296,limit,cross,2.8957,100,10,0,0,0,0,0,4,4FAE94,normal,BA05F1,user_canceled,9B1ACC,E1A1FA,1,,03E80E,15m,15,"[Info] Orders.Publish: History updated; order imported","2025-09-03 08:50:07.142","2025/09/03 16:50:07.142","2025/09/03 09:07:29.582"
007AF42885DA,00E8DB41BE54,24597A,A2800A,EDDA999DFB4E,XRP-USDT,20E067,XRP,B52BC7,USDT,E8FCF7,Closed,E8FCF7,Closed,97E74E,canceled,short,sell,B83296,limit,cross,2.9024,100,10,0,0,0,0,0,4,4FAE94,normal,BA05F1,user_canceled,9B1ACC,E1A1FA,1,,03E80E,15m,15,"[Info] Orders.Publish: History updated; order imported","2025-09-02 22:59:31.580","2025/09/03 06:59:31.580","2025/09/02 23:02:21.676"
007ED63407E4,00E8DB40B9E4,24597A,A2800A,EDDA999DFB4E,XRP-USDT,20E067,XRP,B52BC7,USDT,E8FCF7,Closed,E8FCF7,Closed,97E74E,canceled,short,sell,B83296,limit,cross,2.9,100,10,0,0,0,0,0,4,4FAE94,normal,BA05F1,user_canceled,9B1ACC,E1A1FA,1,,03E80E,15m,15,"[Info] Orders.Publish: History updated; order imported","2025-09-01 20:56:57.391","2025/09/02 04:56:57.391","2025/09/01 21:06:07.192"
00E2DC09F7D9,00E8DB3EF647,24597A,A2800A,EDDA999DFB4E,XRP-USDT,20E067,XRP,B52BC7,USDT,E8FCF7,Closed,E8FCF7,Closed,97E74E,canceled,short,sell,B83296,limit,cross,3.5,100,10,0,0,0,0,0,4,4FAE94,normal,BA05F1,user_canceled,9B1ACC,E1A1FA,1,,03E80E,15m,15,"[Info] Orders.Publish: History updated; order imported","2025-08-30 16:52:09.432","2025/08/31 00:52:09.432","2025/09/01 20:27:50.259"
00FBFF6998FB,00E8DB3EF24A,24597A,A2800A,EDDA999DFB4E,XRP-USDT,20E067,XRP,B52BC7,USDT,E8FCF7,Closed,E8FCF7,Closed,97E74E,canceled,short,sell,B83296,limit,cross,3.5,100,10,0,0,0,0,0,4,4FAE94,normal,BA05F1,user_canceled,9B1ACC,E1A1FA,1,,03E80E,15m,15,"[Info] Orders.Publish: History updated; order imported","2025-08-30 15:53:58.296","2025/08/30 23:53:58.296","2025/08/30 16:05:18.963"
00A6F47E3979,00E8DB3E6F46,24597A,A2800A,EDDA999DFB4E,XRP-USDT,20E067,XRP,B52BC7,USDT,E8FCF7,Closed,E8FCF7,Closed,97E74E,canceled,short,sell,B83296,limit,cross,3.5,100,10,0,0,0,0,0,4,4FAE94,normal,BA05F1,user_canceled,9B1ACC,E1A1FA,1,,03E80E,15m,15,"[Info] Orders.Publish: History updated; order imported","2025-08-29 17:13:06.198","2025/08/30 01:13:06.198","2025/08/29 17:28:23.625"
00BBB8267A54,00E8DB3E221C,24597A,A2800A,EDDA999DFB4E,XRP-USDT,20E067,XRP,B52BC7,USDT,E8FCF7,Closed,E8FCF7,Closed,97E74E,canceled,short,sell,B83296,limit,cross,3.5,100,10,0,0,0,0,0,4,4FAE94,normal,BA05F1,user_canceled,9B1ACC,E1A1FA,1,,03E80E,15m,15,"[Info] Orders.Publish: History updated; order imported","2025-08-29 10:15:58.975","2025/08/29 18:15:58.975","2025/08/29 10:34:59.282"
008606C7A7CD,00E8DB3D7AEC,24597A,A2800A,EDDA999DFB4E,XRP-USDT,20E067,XRP,B52BC7,USDT,E8FCF7,Closed,E8FCF7,Closed,97E74E,canceled,short,sell,B83296,limit,cross,3.5,100,10,0,0,0,0,0,4,4FAE94,normal,BA05F1,user_canceled,9B1ACC,E1A1FA,1,,03E80E,15m,15,"[Info] Orders.Publish: History updated; order imported","2025-08-29 01:00:20.918","2025/08/29 09:00:20.918","2025/08/29 09:35:11.196"
001E6B321CAA,00E8DB3D1850,24597A,A2800A,EDDA999DFB4E,XRP-USDT,20E067,XRP,B52BC7,USDT,E8FCF7,Closed,E8FCF7,Closed,97E74E,canceled,short,sell,B83296,limit,cross,3.5,100,10,0,0,0,0,0,4,4FAE94,normal,BA05F1,user_canceled,9B1ACC,E1A1FA,1,,03E80E,15m,15,"[Info] Orders.Publish: History updated; order imported","2025-08-28 13:01:05.501","2025/08/28 21:01:05.501","2025/08/28 17:51:25.673"
002B672F7CE0,00E8DB3B6BDE,24597A,A2800A,EDDA999DFB4E,XRP-USDT,20E067,XRP,B52BC7,USDT,E8FCF7,Closed,E8FCF7,Closed,97E74E,canceled,short,sell,B83296,limit,cross,3.5,100,10,0,0,0,0,0,4,4FAE94,normal,BA05F1,user_canceled,9B1ACC,E1A1FA,1,,03E80E,15m,15,"[Info] Orders.Publish: History updated; order imported","2025-08-26 17:47:32.187","2025/08/27 01:47:32.187","2025/08/26 17:51:53.391"
00082611E628,00E8DB3AFA97,24597A,A2800A,EDDA999DFB4E,XRP-USDT,20E067,XRP,B52BC7,USDT,E8FCF7,Closed,E8FCF7,Closed,97E74E,canceled,short,sell,B83296,limit,cross,3.5,100,10,0,0,0,0,0,4,4FAE94,normal,BA05F1,user_canceled,9B1ACC,E1A1FA,1,,03E80E,15m,15,"[Info] Orders.Publish: History updated; order imported","2025-08-26 06:34:24.691","2025/08/26 14:34:24.691","2025/08/26 06:38:16.744"
00514FE1FEED,00E8DB3A1E5A,24597A,A2800A,EDDA999DFB4E,XRP-USDT,20E067,XRP,B52BC7,USDT,E8FCF7,Closed,E8FCF7,Closed,97E74E,canceled,short,sell,B83296,limit,cross,3.5,100,10,0,0,0,0,0,4,4FAE94,normal,BA05F1,user_canceled,9B1ACC,E1A1FA,1,,03E80E,15m,15,"[Info] Orders.Publish: History updated; order imported","2025-08-25 11:54:15.743","2025/08/25 19:54:15.743","2025/08/25 12:18:41.877"
00AB64436F23,00E8DB3A1696,24597A,A2800A,EDDA999DFB4E,XRP-USDT,20E067,XRP,B52BC7,USDT,E8FCF7,Closed,E8FCF7,Closed,97E74E,canceled,short,sell,B83296,limit,cross,3.5,100,10,0,0,0,0,0,4,4FAE94,normal,BA05F1,user_canceled,9B1ACC,E1A1FA,1,,03E80E,15m,15,"[Info] Orders.Publish: History updated; order imported","2025-08-25 10:35:46.516","2025/08/25 18:35:46.516","2025/08/25 10:51:55.718"
00109BAD920A,00E8DB397869,24597A,A2800A,EDDA999DFB4E,XRP-USDT,20E067,XRP,B52BC7,USDT,E8FCF7,Closed,E8FCF7,Closed,97E74E,canceled,short,sell,B83296,limit,cross,3.5,100,10,0,0,0,0,0,4,4FAE94,normal,BA05F1,user_canceled,9B1ACC,E1A1FA,1,,03E80E,15m,15,"[Info] Orders.Publish: History updated; order imported","2025-08-24 19:26:46.353","2025/08/25 03:26:46.353","2025/08/24 22:42:44.686"
00FBB1FE31FA,00E8DB38E768,24597A,A2800A,EDDA999DFB4E,XRP-USDT,20E067,XRP,B52BC7,USDT,E8FCF7,Closed,E8FCF7,Closed,97E74E,canceled,short,sell,B83296,limit,cross,3.5,100,10,0,0,0,0,0,4,4FAE94,normal,BA05F1,user_canceled,9B1ACC,E1A1FA,1,,03E80E,15m,15,"[Info] Orders.Publish: History updated; order imported","2025-08-24 11:55:29.684","2025/08/24 19:55:29.684","2025/08/24 14:05:51.370"
003D6D437FD8,00E8DB385C2A,24597A,A2800A,EDDA999DFB4E,XRP-USDT,20E067,XRP,B52BC7,USDT,E8FCF7,Closed,E8FCF7,Closed,97E74E,canceled,short,sell,B83296,limit,cross,3.5,100,10,0,0,0,0,0,4,4FAE94,normal,BA05F1,user_canceled,9B1ACC,E1A1FA,1,,03E80E,15m,15,"[Info] Orders.Publish: History updated; order imported","2025-08-23 10:07:01.639","2025/08/23 18:07:01.639","2025/08/23 11:48:40.489"
